event_id,ts,alarm
EVT0071,2026-02-01 09:17:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:17:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:18:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:18:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:19:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:19:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:20:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:20:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:20:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:21:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:21:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:07:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:08:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:10:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0075,2026-02-03 00:11:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0076,2026-02-03 05:03:00+00:00,ACTUATOR_STUCK:machine_speed
EVT0076,2026-02-03 05:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:05:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:06:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0077,2026-02-03 07:06:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:03:00+00:00,STEAM_HEADER_SATURATED
EVT0078,2026-02-03 19:07:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:07:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:07:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:08:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:08:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:09:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0078,2026-02-03 19:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:05:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:06:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0079,2026-02-04 06:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0082,2026-02-05 05:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0082,2026-02-05 05:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0082,2026-02-05 05:08:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0082,2026-02-05 05:09:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0082,2026-02-05 05:09:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0082,2026-02-05 05:10:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:06:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:06:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:07:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:07:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:07:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:08:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:08:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:09:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:09:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:10:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:10:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:10:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:11:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:11:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0083,2026-02-06 03:12:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0084,2026-02-06 04:08:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0084,2026-02-06 04:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0084,2026-02-06 04:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0084,2026-02-06 04:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:05:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:06:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:06:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0085,2026-02-06 20:10:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0086,2026-02-07 05:00:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:03:50+00:00,RETENTION_UPSET
EVT0087,2026-02-07 16:04:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:04:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:05:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:05:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:06:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:06:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:07:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:10:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:10:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0087,2026-02-07 16:11:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0088,2026-02-07 19:09:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:07:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0089,2026-02-08 09:10:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0091,2026-02-08 19:06:40+00:00,SCANNER_STANDARDIZING
EVT0092,2026-02-09 12:12:20+00:00,CONSISTENCY_UPSET
EVT0092,2026-02-09 12:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:13:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:13:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:14:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:14:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:14:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:15:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:15:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:16:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:16:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0092,2026-02-09 12:16:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0095,2026-02-10 10:03:00+00:00,STEAM_HEADER_SATURATED
EVT0095,2026-02-10 10:04:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:08:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:08:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:08:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:09:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0098,2026-02-11 10:09:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:07:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:08:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:10:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0099,2026-02-11 19:10:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:03:00+00:00,ACTUATOR_STUCK:stock_flow
EVT0100,2026-02-12 09:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:07:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:10:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:10:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:11:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:11:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:12:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:12:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:12:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:13:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:13:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:14:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:14:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:14:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:15:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:15:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:16:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:16:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:17:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:17:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:17:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:18:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:18:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:19:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:19:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:19:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:20:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:20:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:21:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0100,2026-02-12 09:21:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:10:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0102,2026-02-12 16:10:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0103,2026-02-13 03:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:14:40+00:00,CONSISTENCY_UPSET
EVT0104,2026-02-13 10:15:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:15:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:16:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:16:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:16:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:17:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:17:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0104,2026-02-13 10:18:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0105,2026-02-14 09:00:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:03:50+00:00,RETENTION_UPSET
EVT0107,2026-02-14 19:04:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:04:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:05:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:05:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:05:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:06:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:06:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:07:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:07:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:07:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:08:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:08:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:09:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0107,2026-02-14 19:09:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0109,2026-02-15 14:04:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0109,2026-02-15 14:04:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:05:30+00:00,SHEET_BREAK
EVT0112,2026-02-17 00:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:06:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:07:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:07:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:08:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:08:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:08:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:09:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:09:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:10:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:10:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:11:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:11:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:11:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:12:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:12:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:13:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:13:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:13:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:14:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:14:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:15:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:15:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:16:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:16:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:16:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:17:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:17:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:18:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:18:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:18:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:19:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:19:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:20:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:20:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:21:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:21:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0112,2026-02-17 00:21:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:04:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:04:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:05:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:05:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:05:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0113,2026-02-17 10:10:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:03:00+00:00,STEAM_HEADER_SATURATED
EVT0114,2026-02-17 19:07:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:08:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:08:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:08:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:09:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:09:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:10:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0114,2026-02-17 19:10:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:06:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:06:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:07:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:10:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:10:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0115,2026-02-17 18:11:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:03:50+00:00,RETENTION_UPSET
EVT0116,2026-02-18 12:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:05:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:06:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:06:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:06:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:07:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:08:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0116,2026-02-18 12:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:03:00+00:00,ACTUATOR_STUCK:filler_flow
EVT0119,2026-02-19 02:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0119,2026-02-19 02:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
