ts,machine_id,operator_id,tag,old_value,new_value,action_type,free_text
2026-02-01 09:09:50+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,923.32,SETPOINT_NUDGE,
2026-02-01 09:11:45+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,97.42,SETPOINT_NUDGE,
2026-02-01 09:13:20+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,96.89,SETPOINT_NUDGE,
2026-02-01 09:14:55+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,921.93,SETPOINT_NUDGE,
2026-02-01 09:16:45+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,96.46,SETPOINT_NUDGE,
2026-02-01 09:18:30+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,96.75,SETPOINT_NUDGE,
2026-02-01 09:20:00+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,96.95,SETPOINT_NUDGE,
2026-02-01 09:21:30+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,96.53,SETPOINT_NUDGE,
2026-02-01 18:01:20+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,906.93,SETPOINT_NUDGE,
2026-02-01 18:04:00+00:00,PM1,OP03,STOCK_FLOW_SP,95.87,94.98,SETPOINT_NUDGE,
2026-02-01 18:07:25+00:00,PM1,OP03,STOCK_FLOW_SP,98.18,100.54,SETPOINT_NUDGE,
2026-02-01 18:09:35+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,886.88,SETPOINT_NUDGE,
2026-02-01 18:16:00+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,893.61,SETPOINT_NUDGE,
2026-02-01 20:00:15+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,909.41,SETPOINT_NUDGE,
2026-02-01 20:03:10+00:00,PM1,OP04,STOCK_FLOW_SP,95.69,94.91,SETPOINT_NUDGE,
2026-02-01 20:04:55+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,908.14,SETPOINT_NUDGE,
2026-02-01 20:07:40+00:00,PM1,OP04,STOCK_FLOW_SP,98.38,99.33,SETPOINT_NUDGE,
2026-02-01 20:09:15+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,887.86,SETPOINT_NUDGE,
2026-02-02 18:04:15+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,908.24,SETPOINT_NUDGE,
2026-02-02 18:05:50+00:00,PM1,OP01,STOCK_FLOW_SP,96.93,97.59,SETPOINT_NUDGE,
2026-02-02 18:07:25+00:00,PM1,OP03,STOCK_FLOW_SP,98.18,98.51,SETPOINT_NUDGE,
2026-02-02 18:09:00+00:00,PM1,OP04,STOCK_FLOW_SP,99.34,100.36,SETPOINT_NUDGE,
2026-02-02 18:16:20+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,100.33,SETPOINT_NUDGE,
2026-02-03 00:06:30+00:00,PM1,OP03,STOCK_FLOW_SP,108.25,106.92,SETPOINT_NUDGE,
2026-02-03 00:08:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,922.48,SETPOINT_NUDGE,
2026-02-03 00:09:25+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,930.43,SETPOINT_NUDGE,
2026-02-03 00:11:05+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,97.18,SETPOINT_NUDGE,
2026-02-03 05:00:30+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,108.85,SETPOINT_NUDGE,
2026-02-03 05:04:50+00:00,PM1,OP02,STOCK_FLOW_SP,106.79,107.91,SETPOINT_NUDGE,
2026-02-03 05:07:45+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,913.73,SETPOINT_NUDGE,
2026-02-03 05:09:20+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,916.62,SETPOINT_NUDGE,
2026-02-03 05:13:40+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,98.46,SETPOINT_NUDGE,
2026-02-03 05:18:00+00:00,PM1,OP04,STOCK_FLOW_SP,100.01,98.81,SETPOINT_NUDGE,
2026-02-03 07:00:25+00:00,PM1,OP01,STOCK_FLOW_SP,113.9,115.03,SETPOINT_NUDGE,
2026-02-03 07:04:00+00:00,PM1,OP01,STOCK_FLOW_SP,113.12,115.92,SETPOINT_NUDGE,
2026-02-03 07:05:35+00:00,PM1,OP04,STOCK_FLOW_SP,109.43,112.56,SETPOINT_NUDGE,
2026-02-03 07:07:05+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,895.9,SETPOINT_NUDGE,
2026-02-03 07:08:45+00:00,PM1,OP04,STOCK_FLOW_SP,99.19,98.23,SETPOINT_NUDGE,
2026-02-03 07:10:10+00:00,PM1,OP04,STOCK_FLOW_SP,96.23,93.36,SETPOINT_NUDGE,
2026-02-03 07:19:15+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,94.08,SETPOINT_NUDGE,
2026-02-03 19:04:00+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,908.83,SETPOINT_NUDGE,
2026-02-03 19:06:40+00:00,PM1,OP04,STOCK_FLOW_SP,106.09,108.33,SETPOINT_NUDGE,
2026-02-03 19:08:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,875.63,SETPOINT_NUDGE,
2026-02-03 19:09:50+00:00,PM1,OP04,STOCK_FLOW_SP,113.1,115.32,SETPOINT_NUDGE,
2026-02-04 06:04:05+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,876.92,SETPOINT_NUDGE,
2026-02-04 06:05:40+00:00,PM1,OP05,STOCK_FLOW_SP,109.18,112.23,SETPOINT_NUDGE,
2026-02-04 06:07:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,894.51,SETPOINT_NUDGE,
2026-02-04 06:08:30+00:00,PM1,OP04,STOCK_FLOW_SP,99.91,98.18,SETPOINT_NUDGE,
2026-02-04 06:10:05+00:00,PM1,OP01,STOCK_FLOW_SP,96.34,93.44,SETPOINT_NUDGE,
2026-02-04 06:13:40+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,96.0,SETPOINT_NUDGE,
2026-02-04 06:15:30+00:00,PM1,OP02,STOCK_FLOW_SP,95.68,95.05,SETPOINT_NUDGE,
2026-02-04 06:19:30+00:00,PM1,OP02,STOCK_FLOW_SP,95.68,94.81,SETPOINT_NUDGE,
2026-02-04 06:21:50+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,95.39,SETPOINT_NUDGE,
2026-02-04 18:00:15+00:00,PM1,OP01,STOCK_FLOW_SP,113.9,112.22,SETPOINT_NUDGE,
2026-02-04 18:04:15+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,878.75,SETPOINT_NUDGE,
2026-02-04 18:08:30+00:00,PM1,OP02,STOCK_FLOW_SP,109.24,108.24,SETPOINT_NUDGE,
2026-02-04 18:21:25+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,108.34,SETPOINT_NUDGE,
2026-02-05 08:03:55+00:00,PM1,OP04,STOCK_FLOW_SP,113.68,115.73,SETPOINT_NUDGE,
2026-02-05 08:05:30+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,886.96,SETPOINT_NUDGE,
2026-02-05 08:07:35+00:00,PM1,OP03,STOCK_FLOW_SP,110.21,111.15,SETPOINT_NUDGE,
2026-02-05 08:10:50+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,904.64,SETPOINT_NUDGE,
2026-02-05 08:20:10+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,902.99,SETPOINT_NUDGE,
2026-02-05 05:06:25+00:00,PM1,OP03,STOCK_FLOW_SP,100.44,101.06,SETPOINT_NUDGE,
2026-02-05 05:07:50+00:00,PM1,OP03,STOCK_FLOW_SP,103.63,106.74,SETPOINT_NUDGE,
2026-02-05 05:09:45+00:00,PM1,OP01,STOCK_FLOW_SP,107.04,110.19,SETPOINT_NUDGE,
2026-02-05 05:11:25+00:00,PM1,OP02,STOCK_FLOW_SP,107.83,108.84,SETPOINT_NUDGE,
2026-02-05 05:12:55+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,106.75,SETPOINT_NUDGE,
2026-02-05 05:18:00+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,910.13,SETPOINT_NUDGE,
2026-02-06 03:05:10+00:00,PM1,OP01,STOCK_FLOW_SP,111.4,109.61,SETPOINT_NUDGE,
2026-02-06 03:06:50+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,942.24,SETPOINT_NUDGE,
2026-02-06 03:09:50+00:00,PM1,OP04,STOCK_FLOW_SP,100.81,97.93,SETPOINT_NUDGE,
2026-02-06 03:11:20+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,98.53,SETPOINT_NUDGE,
2026-02-06 03:13:00+00:00,PM1,OP05,STOCK_FLOW_SP,100.01,98.87,SETPOINT_NUDGE,
2026-02-06 03:14:40+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,99.52,SETPOINT_NUDGE,
2026-02-06 04:07:40+00:00,PM1,OP04,STOCK_FLOW_SP,102.96,100.3,SETPOINT_NUDGE,
2026-02-06 04:09:15+00:00,PM1,OP03,STOCK_FLOW_SP,100.97,99.43,SETPOINT_NUDGE,
2026-02-06 04:11:15+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,98.83,SETPOINT_NUDGE,
2026-02-06 20:03:50+00:00,PM1,OP04,STOCK_FLOW_SP,113.35,116.27,SETPOINT_NUDGE,
2026-02-06 20:05:20+00:00,PM1,OP01,STOCK_FLOW_SP,110.16,113.49,SETPOINT_NUDGE,
2026-02-06 20:06:50+00:00,PM1,OP03,STOCK_FLOW_SP,105.36,106.96,SETPOINT_NUDGE,
2026-02-06 20:09:00+00:00,PM1,OP01,STOCK_FLOW_SP,98.53,96.26,SETPOINT_NUDGE,
2026-02-06 20:10:35+00:00,PM1,OP04,STOCK_FLOW_SP,95.82,94.78,SETPOINT_NUDGE,
2026-02-06 20:13:30+00:00,PM1,OP05,STOCK_FLOW_SP,95.68,94.54,SETPOINT_NUDGE,
2026-02-07 05:00:25+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,916.75,SETPOINT_NUDGE,
2026-02-07 05:04:10+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,923.04,SETPOINT_NUDGE,
2026-02-07 05:05:40+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,908.88,SETPOINT_NUDGE,
2026-02-07 05:07:25+00:00,PM1,OP02,STOCK_FLOW_SP,102.7,104.28,SETPOINT_NUDGE,
2026-02-07 05:09:05+00:00,PM1,OP03,STOCK_FLOW_SP,106.08,107.87,SETPOINT_NUDGE,
2026-02-07 05:10:40+00:00,PM1,OP05,STOCK_FLOW_SP,107.77,109.62,SETPOINT_NUDGE,
2026-02-07 16:04:45+00:00,PM1,OP01,STOCK_FLOW_SP,100.97,103.75,SETPOINT_NUDGE,
2026-02-07 16:06:25+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,866.07,SETPOINT_NUDGE,
2026-02-07 16:08:00+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,869.28,SETPOINT_NUDGE,
2026-02-07 16:09:50+00:00,PM1,OP01,STOCK_FLOW_SP,107.38,111.06,SETPOINT_NUDGE,
2026-02-07 16:11:30+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,884.11,SETPOINT_NUDGE,
2026-02-07 19:00:30+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,109.0,SETPOINT_NUDGE,
2026-02-07 19:02:05+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,885.64,SETPOINT_NUDGE,
2026-02-07 19:07:05+00:00,PM1,OP02,STOCK_FLOW_SP,103.8,102.34,SETPOINT_NUDGE,
2026-02-07 19:08:30+00:00,PM1,OP03,STOCK_FLOW_SP,101.83,99.4,SETPOINT_NUDGE,
2026-02-07 19:09:55+00:00,PM1,OP01,STOCK_FLOW_SP,100.41,98.07,SETPOINT_NUDGE,
2026-02-08 09:04:15+00:00,PM1,OP05,STOCK_FLOW_SP,112.71,115.96,SETPOINT_NUDGE,
2026-02-08 09:05:50+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,886.41,SETPOINT_NUDGE,
2026-02-08 09:07:30+00:00,PM1,OP01,STOCK_FLOW_SP,103.09,101.74,SETPOINT_NUDGE,
2026-02-08 09:09:05+00:00,PM1,OP05,STOCK_FLOW_SP,98.32,94.77,SETPOINT_NUDGE,
2026-02-08 09:10:35+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,928.8,SETPOINT_NUDGE,
2026-02-08 09:15:10+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,95.15,SETPOINT_NUDGE,
2026-02-08 09:21:20+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,96.18,SETPOINT_NUDGE,
2026-02-08 11:00:25+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,908.91,SETPOINT_NUDGE,
2026-02-08 11:03:00+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,107.19,SETPOINT_NUDGE,
2026-02-08 11:04:30+00:00,PM1,OP05,STOCK_FLOW_SP,107.11,108.41,SETPOINT_NUDGE,
2026-02-08 11:07:50+00:00,PM1,OP03,STOCK_FLOW_SP,102.72,101.75,SETPOINT_NUDGE,
2026-02-08 11:09:50+00:00,PM1,OP04,STOCK_FLOW_SP,100.46,99.03,SETPOINT_NUDGE,
2026-02-08 19:00:35+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,114.31,SETPOINT_NUDGE,
2026-02-08 19:03:55+00:00,PM1,OP05,STOCK_FLOW_SP,113.68,114.81,SETPOINT_NUDGE,
2026-02-08 19:05:25+00:00,PM1,OP03,STOCK_FLOW_SP,112.58,114.35,SETPOINT_NUDGE,
2026-02-08 19:09:15+00:00,PM1,OP05,STOCK_FLOW_SP,108.58,106.89,SETPOINT_NUDGE,
2026-02-08 19:14:30+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,909.8,SETPOINT_NUDGE,
2026-02-08 19:16:00+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,108.43,SETPOINT_NUDGE,
2026-02-08 19:18:45+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,106.93,SETPOINT_NUDGE,
2026-02-09 12:09:05+00:00,PM1,OP03,STOCK_FLOW_SP,96.31,91.79,SETPOINT_NUDGE,
2026-02-09 12:10:45+00:00,PM1,OP02,STOCK_FLOW_SP,95.69,92.37,SETPOINT_NUDGE,
2026-02-09 12:13:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,858.91,SETPOINT_NUDGE,
2026-02-09 12:14:30+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,857.48,SETPOINT_NUDGE,
2026-02-09 12:16:10+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,888.35,SETPOINT_NUDGE,
2026-02-09 12:18:55+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,96.34,SETPOINT_NUDGE,
2026-02-09 13:00:45+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,105.94,SETPOINT_NUDGE,
2026-02-09 13:07:20+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,890.88,SETPOINT_NUDGE,
2026-02-09 13:09:30+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,885.19,SETPOINT_NUDGE,
2026-02-09 19:00:35+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,98.51,SETPOINT_NUDGE,
2026-02-09 19:09:40+00:00,PM1,OP01,STOCK_FLOW_SP,96.0,93.55,SETPOINT_NUDGE,
2026-02-10 10:00:25+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,94.86,SETPOINT_NUDGE,
2026-02-10 10:04:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,927.38,SETPOINT_NUDGE,
2026-02-10 10:05:50+00:00,PM1,OP01,STOCK_FLOW_SP,99.17,98.38,SETPOINT_NUDGE,
2026-02-10 10:07:55+00:00,PM1,OP03,STOCK_FLOW_SP,103.81,105.7,SETPOINT_NUDGE,
2026-02-10 10:09:35+00:00,PM1,OP01,STOCK_FLOW_SP,106.83,108.85,SETPOINT_NUDGE,
2026-02-10 10:14:05+00:00,PM1,OP02,STOCK_FLOW_SP,107.83,108.21,SETPOINT_NUDGE,
2026-02-10 10:16:35+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,109.14,SETPOINT_NUDGE,
2026-02-10 10:20:30+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,890.3,SETPOINT_NUDGE,
2026-02-10 19:00:10+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,98.85,SETPOINT_NUDGE,
2026-02-10 19:04:05+00:00,PM1,OP03,STOCK_FLOW_SP,100.41,99.16,SETPOINT_NUDGE,
2026-02-10 19:05:35+00:00,PM1,OP02,STOCK_FLOW_SP,101.93,99.93,SETPOINT_NUDGE,
2026-02-10 19:07:50+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,887.86,SETPOINT_NUDGE,
2026-02-10 19:09:20+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,886.99,SETPOINT_NUDGE,
2026-02-10 19:20:30+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,892.51,SETPOINT_NUDGE,
2026-02-11 00:04:35+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,924.89,SETPOINT_NUDGE,
2026-02-11 00:06:15+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,911.19,SETPOINT_NUDGE,
2026-02-11 00:09:40+00:00,PM1,OP02,STOCK_FLOW_SP,113.45,114.25,SETPOINT_NUDGE,
2026-02-11 00:16:40+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,903.35,SETPOINT_NUDGE,
2026-02-11 10:03:40+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,920.87,SETPOINT_NUDGE,
2026-02-11 10:05:15+00:00,PM1,OP02,STOCK_FLOW_SP,99.19,96.41,SETPOINT_NUDGE,
2026-02-11 10:06:50+00:00,PM1,OP01,STOCK_FLOW_SP,104.22,106.54,SETPOINT_NUDGE,
2026-02-11 10:08:20+00:00,PM1,OP02,STOCK_FLOW_SP,109.18,111.83,SETPOINT_NUDGE,
2026-02-11 10:09:50+00:00,PM1,OP02,STOCK_FLOW_SP,112.85,114.54,SETPOINT_NUDGE,
2026-02-11 19:00:20+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,909.62,SETPOINT_NUDGE,
2026-02-11 19:04:50+00:00,PM1,OP04,STOCK_FLOW_SP,111.47,112.93,SETPOINT_NUDGE,
2026-02-11 19:07:05+00:00,PM1,OP01,STOCK_FLOW_SP,104.51,103.11,SETPOINT_NUDGE,
2026-02-11 19:08:40+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,927.01,SETPOINT_NUDGE,
2026-02-11 19:10:20+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,920.19,SETPOINT_NUDGE,
2026-02-11 19:11:55+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,912.04,SETPOINT_NUDGE,
2026-02-12 09:00:20+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,94.78,SETPOINT_NUDGE,
2026-02-12 09:03:15+00:00,PM1,OP01,STOCK_FLOW_SP,95.71,96.0,SETPOINT_NUDGE,
2026-02-12 09:04:45+00:00,PM1,OP05,STOCK_FLOW_SP,97.17,93.88,SETPOINT_NUDGE,
2026-02-12 09:06:30+00:00,PM1,OP02,STOCK_FLOW_SP,100.62,103.58,SETPOINT_NUDGE,
2026-02-12 09:08:15+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,870.0,SETPOINT_NUDGE,
2026-02-12 09:09:45+00:00,PM1,OP04,STOCK_FLOW_SP,107.04,110.05,SETPOINT_NUDGE,
2026-02-12 09:11:15+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,111.11,SETPOINT_NUDGE,
2026-02-12 09:12:50+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,110.91,SETPOINT_NUDGE,
2026-02-12 09:14:20+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,110.66,SETPOINT_NUDGE,
2026-02-12 09:15:50+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,873.76,SETPOINT_NUDGE,
2026-02-12 09:17:20+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,874.64,SETPOINT_NUDGE,
2026-02-12 09:18:55+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,875.47,SETPOINT_NUDGE,
2026-02-12 09:20:20+00:00,PM1,OP01,STOCK_FLOW_SP,107.83,111.19,SETPOINT_NUDGE,
2026-02-12 09:21:45+00:00,PM1,OP01,STOCK_FLOW_SP,107.83,111.04,SETPOINT_NUDGE,
2026-02-12 21:08:30+00:00,PM1,OP01,STOCK_FLOW_SP,96.68,95.65,SETPOINT_NUDGE,
2026-02-12 21:10:05+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,918.55,SETPOINT_NUDGE,
2026-02-12 21:12:45+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,95.16,SETPOINT_NUDGE,
2026-02-12 21:16:10+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,904.35,SETPOINT_NUDGE,
2026-02-12 16:00:20+00:00,PM1,OP01,STOCK_FLOW_SP,113.9,115.33,SETPOINT_NUDGE,
2026-02-12 16:01:50+00:00,PM1,OP01,STOCK_FLOW_SP,113.9,115.12,SETPOINT_NUDGE,
2026-02-12 16:07:00+00:00,PM1,OP03,STOCK_FLOW_SP,110.87,108.13,SETPOINT_NUDGE,
2026-02-12 16:11:10+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,104.91,SETPOINT_NUDGE,
2026-02-13 03:02:05+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,100.53,SETPOINT_NUDGE,
2026-02-13 03:04:15+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,923.18,SETPOINT_NUDGE,
2026-02-13 03:07:30+00:00,PM1,OP01,STOCK_FLOW_SP,104.65,105.66,SETPOINT_NUDGE,
2026-02-13 03:09:05+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,885.21,SETPOINT_NUDGE,
2026-02-13 10:00:10+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,109.42,SETPOINT_NUDGE,
2026-02-13 10:04:20+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,910.67,SETPOINT_NUDGE,
2026-02-13 10:07:55+00:00,PM1,OP01,STOCK_FLOW_SP,111.89,112.69,SETPOINT_NUDGE,
2026-02-13 10:15:30+00:00,PM1,OP05,STOCK_FLOW_SP,113.9,110.49,SETPOINT_NUDGE,
2026-02-13 10:17:30+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,111.42,SETPOINT_NUDGE,
2026-02-13 10:19:00+00:00,PM1,OP04,STOCK_FLOW_SP,113.9,112.74,SETPOINT_NUDGE,
2026-02-14 09:00:20+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,928.2,SETPOINT_NUDGE,
2026-02-14 09:03:20+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,895.11,SETPOINT_NUDGE,
2026-02-14 09:04:50+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,918.59,SETPOINT_NUDGE,
2026-02-14 09:15:55+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,101.29,SETPOINT_NUDGE,
2026-02-14 05:00:20+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,106.78,SETPOINT_NUDGE,
2026-02-14 05:04:25+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,875.45,SETPOINT_NUDGE,
2026-02-14 05:05:55+00:00,PM1,OP02,STOCK_FLOW_SP,105.47,106.78,SETPOINT_NUDGE,
2026-02-14 05:08:15+00:00,PM1,OP02,STOCK_FLOW_SP,102.15,101.47,SETPOINT_NUDGE,
2026-02-14 05:10:05+00:00,PM1,OP01,STOCK_FLOW_SP,100.3,98.1,SETPOINT_NUDGE,
2026-02-14 05:15:30+00:00,PM1,OP04,STOCK_FLOW_SP,100.01,99.19,SETPOINT_NUDGE,
2026-02-14 05:21:15+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,891.16,SETPOINT_NUDGE,
2026-02-14 19:03:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,906.23,SETPOINT_NUDGE,
2026-02-14 19:04:35+00:00,PM1,OP05,STOCK_FLOW_SP,112.05,115.12,SETPOINT_NUDGE,
2026-02-14 19:06:10+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,873.24,SETPOINT_NUDGE,
2026-02-14 19:08:15+00:00,PM1,OP02,STOCK_FLOW_SP,100.66,103.12,SETPOINT_NUDGE,
2026-02-14 19:09:50+00:00,PM1,OP04,STOCK_FLOW_SP,96.73,100.12,SETPOINT_NUDGE,
2026-02-14 19:11:25+00:00,PM1,OP05,STOCK_FLOW_SP,95.68,94.86,SETPOINT_NUDGE,
2026-02-14 19:17:30+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,95.12,SETPOINT_NUDGE,
2026-02-14 19:19:40+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,903.7,SETPOINT_NUDGE,
2026-02-15 10:01:15+00:00,PM1,OP05,STOCK_FLOW_SP,100.01,100.65,SETPOINT_NUDGE,
2026-02-15 10:04:00+00:00,PM1,OP05,STOCK_FLOW_SP,99.83,101.48,SETPOINT_NUDGE,
2026-02-15 10:07:50+00:00,PM1,OP05,STOCK_FLOW_SP,97.18,95.67,SETPOINT_NUDGE,
2026-02-15 10:15:25+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,892.77,SETPOINT_NUDGE,
2026-02-15 10:21:35+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,94.48,SETPOINT_NUDGE,
2026-02-15 14:03:40+00:00,PM1,OP01,STOCK_FLOW_SP,100.29,98.93,SETPOINT_NUDGE,
2026-02-15 14:05:15+00:00,PM1,OP01,STOCK_FLOW_SP,102.69,100.78,SETPOINT_NUDGE,
2026-02-15 14:07:15+00:00,PM1,OP05,STOCK_FLOW_SP,107.61,109.21,SETPOINT_NUDGE,
2026-02-15 14:08:45+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,881.22,SETPOINT_NUDGE,
2026-02-15 14:10:20+00:00,PM1,OP02,STOCK_FLOW_SP,113.63,115.32,SETPOINT_NUDGE,
2026-02-15 14:21:25+00:00,PM1,OP04,STOCK_FLOW_SP,113.9,114.79,SETPOINT_NUDGE,
2026-02-16 07:00:20+00:00,PM1,OP05,STOCK_FLOW_SP,100.01,99.12,SETPOINT_NUDGE,
2026-02-16 07:02:10+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,101.14,SETPOINT_NUDGE,
2026-02-16 07:04:10+00:00,PM1,OP04,STOCK_FLOW_SP,99.76,101.43,SETPOINT_NUDGE,
2026-02-16 07:09:20+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,910.56,SETPOINT_NUDGE,
2026-02-16 07:14:10+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,908.94,SETPOINT_NUDGE,
2026-02-16 07:20:40+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,96.29,SETPOINT_NUDGE,
2026-02-16 07:21:55+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,93.76,SETPOINT_NUDGE,
2026-02-16 11:04:45+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,890.09,SETPOINT_NUDGE,
2026-02-16 11:07:05+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,905.67,SETPOINT_NUDGE,
2026-02-16 11:08:35+00:00,PM1,OP04,STOCK_FLOW_SP,96.63,94.93,SETPOINT_NUDGE,
2026-02-16 11:10:25+00:00,PM1,OP03,STOCK_FLOW_SP,95.75,95.05,SETPOINT_NUDGE,
